"url","collect","tags_str"
"000unlock.000webhostapp.com/wa","1598918400","['phishing']"
"001107018.studentserver.com.au/aaa/wpp","1598918400","['phishing']"
"01.shgrasp.vip/v3mzw/setup/%e4%bb%bb%e6%88%91%e8%a1%8c%e6%b5%8f%e8%a7%88%e5%99%a8.exe","1598918400","['malware']"
"02728e1611a32f38c965b16c70d9261c.com/a431d70133ef6cf688bc4f6093922b48/knhmwsoc40j4x3djcexj3v1ovrlp.php?country=us-united%20states&lang=en","1598918400","['phishing']"
"0365online.com/bi82e36a222/48f627b5d03b34abf0ff6778/index.php?id=633044a2afa0b793de916fb52a961448","1598918400","['phishing']"
"051051.carpicsediting.com/bgluzgfabgf3ewvyz3jpzmzpbi5jb20=","1598918400","['phishing']"
"07dd96.htmlcomponentservice.com/get_draft?id=90a690_4bc1c646ed00e3ef15fe7ea7cd20122b.html","1598918400","['phishing']"
"0ckvh7ixp4.xyz/ap/signin?key=a@b.c&openid.assoc_handle=jpflex&openid.claimed_id=specs.openid.net/auth/2.0/identifier_select&openid.identity=specs.openid.net/auth/2.0/identifier_select&openid.mode=checkid_setup&openid.ns=specs.openid.net/auth/2.0&openid.pape.max_auth_age=0&openid.return_to=www.amazon.co.jp/?ref_%3dnav_em_hd_re_signin&ref_=nav_em_hd_clc_signin","1598918400","['phishing']"
"1.0.132.173:1124/.i","1598918400","['malware']"
"1.1.161.140:38776/mozi.m","1598918400","['malware']"
"1.1.166.168:54947/mozi.m","1598918400","['malware']"
"1.11.132.252:34758/.i","1598918400","['malware']"
"1.11.157.111:22369/.i","1598918400","['malware']"
"1.160.186.25:57991/mozi.m","1598918400","['malware']"
"1.164.56.16:43388/mozi.m","1598918400","['malware']"
"1.168.223.109:49132/.i","1598918400","['malware']"
"1.168.72.65:51204/.i","1598918400","['malware']"
"1.172.170.96:41041/.i","1598918400","['malware']"
"1.176.89.252:26376/.i","1598918400","['malware']"
"1.196.152.162:60703/mozi.a","1598918400","['malware']"
"1.226.176.21:10760/.i","1598918400","['malware']"
"1.226.176.97:49028/.i","1598918400","['malware']"
"1.231.147.26:58966/.i","1598918400","['malware']"
"1.24.133.153:34678/mozi.m","1598918400","['malware']"
"1.246.222.105:1223/mozi.a","1598918400","['malware']"
"1.246.222.105:1223/mozi.m","1598918400","['malware']"
"1.246.222.107:4428/mozi.a","1598918400","['malware']"
"1.246.222.107:4428/mozi.m","1598918400","['malware']"
"1.246.222.109:1972/mozi.a","1598918400","['malware']"
"1.246.222.109:1972/mozi.m","1598918400","['malware']"
"1.246.222.113:1670/mozi.a","1598918400","['malware']"
"1.246.222.113:1670/mozi.m","1598918400","['malware']"
"1.246.222.123:4081/mozi.a","1598918400","['malware']"
"1.246.222.123:4081/mozi.m","1598918400","['malware']"
"1.246.222.123:4081/mozi.m+-o+-","1598918400","['malware']"
"1.246.222.127:3755/mozi.a","1598918400","['malware']"
"1.246.222.127:3755/mozi.m","1598918400","['malware']"
"1.246.222.134:1879/mozi.a","1598918400","['malware']"
"1.246.222.134:1879/mozi.m","1598918400","['malware']"
"1.246.222.138:1629/mozi.m","1598918400","['malware']"
"1.246.222.14:3654/mozi.a","1598918400","['malware']"
"1.246.222.14:3654/mozi.m","1598918400","['malware']"
"1.246.222.153:3273/mozi.a","1598918400","['malware']"
"1.246.222.153:3273/mozi.m","1598918400","['malware']"
"1.246.222.165:3619/mozi.a","1598918400","['malware']"
"1.246.222.165:3619/mozi.m","1598918400","['malware']"
"1.246.222.20:4474/mozi.a","1598918400","['malware']"
"1.246.222.20:4474/mozi.m","1598918400","['malware']"
"1.246.222.228:2200/mozi.a","1598918400","['malware']"
"1.246.222.228:2200/mozi.m","1598918400","['malware']"
