"url","collect","tags_str"
"00c85b59-4f3f-4376-8b3d-de07cf5249d3.htmlcomponentservice.com/get_draft?id=99ea0e_8eddaa8b0b3b6316a653bbd03eb5b48f.html","1595376000","['phishing']"
"0134443.synergyglobal.one/en/signin.php","1595376000","['phishing']"
"0167189.synergyglobal.one/en/signin.php","1595376000","['phishing']"
"01888f90-c5de-40b5-aa35-28082cf97171.htmlcomponentservice.com/get_draft?id=96c871_39d1eee16c26eff7fabe1ba646529cb6.html","1595376000","['phishing']"
"02348332-a85c-469a-83fe-422672475c48.htmlcomponentservice.com/get_draft?id=96c871_39d1eee16c26eff7fabe1ba646529cb6.html","1595376000","['phishing']"
"025683cd-3142-471d-becd-719a6a70e74c.htmlcomponentservice.com/get_draft?id=99ea0e_8eddaa8b0b3b6316a653bbd03eb5b48f.html","1595376000","['phishing']"
"02b28863-eee4-466d-823e-f87f0a957da6.htmlcomponentservice.com/get_draft?id=96c871_39d1eee16c26eff7fabe1ba646529cb6.html","1595376000","['phishing']"
"0408604b-eef9-4c49-94c6-9f8bfdd5f7bf.htmlcomponentservice.com/get_draft?id=99ea0e_8eddaa8b0b3b6316a653bbd03eb5b48f.html","1595376000","['phishing']"
"04c7c8d8-90f8-4641-b8af-f462db1c7413.htmlcomponentservice.com/get_draft?id=99ea0e_8eddaa8b0b3b6316a653bbd03eb5b48f.html","1595376000","['phishing']"
"064683e6-97bf-4649-a39e-384f54992bae.htmlcomponentservice.com/get_draft?id=99ea0e_8eddaa8b0b3b6316a653bbd03eb5b48f.html","1595376000","['phishing']"
"06816905-57a5-42d6-af9b-a89d5e6f70f1.htmlcomponentservice.com/get_draft?id=96c871_39d1eee16c26eff7fabe1ba646529cb6.html","1595376000","['phishing']"
"07222124-0a9e-470c-bfdc-f6aa867b90fc.htmlcomponentservice.com/get_draft?id=96c871_39d1eee16c26eff7fabe1ba646529cb6.html","1595376000","['phishing']"
"08c8caa7-2bce-4141-90d3-6da0a6b6bab6.htmlcomponentservice.com/get_draft?id=96c871_39d1eee16c26eff7fabe1ba646529cb6.html","1595376000","['phishing']"
"0931tangfc.com/images/8u6n74","1595376000","['malware']"
"0931tangfc.com/images/n87wvaao-ni1ukbnpj-273558190608-mrzm7t74db/open-profile/oywpq-scdd0g4v","1595376000","['malware']"
"098765432123456789.000webhostapp.com/adobe%20latest/reader/index.html","1595376000","['phishing']"
"0c9f2aaf-7d0f-430a-a0be-48a7d1dcf7a6.htmlcomponentservice.com/get_draft?id=99ea0e_8eddaa8b0b3b6316a653bbd03eb5b48f.html","1595376000","['phishing']"
"0e052ff0-e4ff-439b-b15b-e006ffd91906.htmlcomponentservice.com/get_draft?id=99ea0e_8eddaa8b0b3b6316a653bbd03eb5b48f.html","1595376000","['phishing']"
"0f08ea43-930f-4119-92d7-6b3ab739d863.htmlcomponentservice.com/get_draft?id=96c871_39d1eee16c26eff7fabe1ba646529cb6.html","1595376000","['phishing']"
"1.176.89.252:26376/.i","1595376000","['malware']"
"1.246.222.105:1223/mozi.m","1595376000","['malware']"
"1.246.222.107:4428/mozi.m","1595376000","['malware']"
"1.246.222.109:2957/mozi.m","1595376000","['malware']"
"1.246.222.113:1670/mozi.m","1595376000","['malware']"
