"url","collect","tags_str"
"0-24bpautomentes.hu/contactform/documentation/3wlfqd87uwq/fvfqyqg188611020818887ck82168xbdpel37d","1605139200","['malware']"
"0-24bpautomentes.hu/contactform/https:/lm/zmjxwcah6xcvp6qnkzmn","1605139200","['malware']"
"0-24bpautomentes.hu/contactform/lm/zmjxwcah6xcvp6qnkzmn","1605139200","['malware']"
"0163166534658940.us-south.cf.appdomain.cloud/?4907-aeb-293828923-3839338","1605139200","['phishing']"
"02accounts.com/login.php","1605139200","['phishing']"
"07dd96.htmlcomponentservice.com/get_draft?id=90a690_4bc1c646ed00e3ef15fe7ea7cd20122b.html","1605139200","['phishing']"
"0816819.pettibuzz.com/nextvrf.html?location=59c8f30c1e7a4263c033b5e12b2eadc7","1605139200","['phishing']"
"0816819.pettibuzz.com/nextvrf.html?location=dce2b6a655ed4b41efb5d21a2e12bacc","1605139200","['phishing']"
"0c584d61-0ba8-48fe-8709-44323bfc47c1.htmlcomponentservice.com/get_draft?id=0c584d_a2d8f130e4a79a0218456c2b5f90d524.html","1605139200","['phishing']"
"0e6f933c1e3279227.temporary.link/click/advices/rigl/c69d7585ac7d239","1605139200","['phishing']"
"0e6f933c1e3279227.temporary.link/click/advices/rigl/d22b8be03a37b4b","1605139200","['phishing']"
"0utlook-account-login-microsoft0nline-com100users84983084.s3-ap-southeast-2.amazonaws.com/administrative389008484-usermanage18940-oplay4849938.html","1605139200","['phishing']"
"0wa-administrator-0utlook-com-user109000849.s3.ap-south-1.amazonaws.com/account1900048-administrator09100388483-storage290494.html","1605139200","['phishing']"
"1.0.132.173:1124/.i","1605139200","['malware']"
"1.0.132.195:1124/.i","1605139200","['malware']"
"1.10.146.148:35255/mozi.m","1605139200","['malware']"
"1.10.146.29:55380/mozi.a","1605139200","['malware']"
"1.10.146.29:55380/mozi.m","1605139200","['malware']"
"1.10.146.30:53196/bin.sh","1605139200","['malware']"
"1.10.146.30:53196/mozi.a","1605139200","['malware']"
"1.10.146.30:53196/mozi.m","1605139200","['malware']"
"1.10.146.31:45609/bin.sh","1605139200","['malware']"
"1.10.146.31:45609/i","1605139200","['malware']"
"1.10.146.31:45609/mozi.m","1605139200","['malware']"
"1.10.147.106:34971/mozi.m","1605139200","['malware']"
"1.11.132.252:34758/.i","1605139200","['malware']"
"1.11.157.111:22369/.i","1605139200","['malware']"
"1.11.234.99:56538/.i","1605139200","['malware']"
"1.160.186.25:57991/mozi.m","1605139200","['malware']"
"1.164.56.16:43388/mozi.m","1605139200","['malware']"
"1.168.223.109:49132/.i","1605139200","['malware']"
"1.168.72.65:51204/.i","1605139200","['malware']"
"1.172.170.96:41041/.i","1605139200","['malware']"
"1.176.89.252:26376/.i","1605139200","['malware']"
"1.186.151.219:49596/mozi.a","1605139200","['malware']"
"1.186.151.219:49596/mozi.m","1605139200","['malware']"
"1.186.53.31:48646/mozi.m","1605139200","['malware']"
"1.189.12.220:38303/mozi.m","1605139200","['malware']"
"1.189.52.114:58730/mozi.m","1605139200","['malware']"
"1.189.89.109:51348/mozi.m","1605139200","['malware']"
"1.193.113.130:48208/mozi.a;chmod+777+mozi.a;/tmp/mozi.a+jaws","1605139200","['malware']"
"1.193.59.208:60713/i","1605139200","['malware']"
"1.194.145.165:32913/mozi.a","1605139200","['malware']"
"1.196.152.162:60703/mozi.a","1605139200","['malware']"
"1.205.229.47:45445/mozi.m","1605139200","['malware']"
"1.222.136.188:3775/mozi.m","1605139200","['malware']"
"1.222.139.15:4801/mozi.m","1605139200","['malware']"
"1.222.140.14:2544/mozi.m","1605139200","['malware']"
"1.222.141.54:3479/mozi.m","1605139200","['malware']"
"1.222.142.219:3921/mozi.m","1605139200","['malware']"
"1.222.163.170:4355/mozi.m","1605139200","['malware']"
"1.222.166.69:2998/mozi.m","1605139200","['malware']"
"1.222.170.43:3417/mozi.a","1605139200","['malware']"
"1.222.170.43:3417/mozi.m","1605139200","['malware']"
"1.222.176.232:2718/i","1605139200","['malware']"
"1.222.176.232:2718/mozi.m","1605139200","['malware']"
"1.222.177.107:4547/mozi.m","1605139200","['malware']"
"1.222.178.143:2421/mozi.m","1605139200","['malware']"
"1.222.178.27:2478/mozi.a","1605139200","['malware']"
"1.222.178.27:2478/mozi.m","1605139200","['malware']"
"1.222.178.27:2478/mozi.m+-o+/tmp/netgear;sh+netgear/u0026curpath=//u0026currentsetting.htm=1","1605139200","['malware']"
"1.222.178.27:2478/mozi.m+-o+/tmp/netgear;sh+netgear/u0026curpath=//u0026currentsetting.htm=1)","1605139200","['malware']"
