"domain","collect","tags_str"
"0.tcp.ngrok.io","1594771200","['c2']"
"0.z0o.cn","1594771200","['malware']"
"000-hidro-1.info","1594771200","['malware']"
"000.bbexe.cn","1594771200","['malware']"
"000.btktb.xyz","1594771200","['malware']"
"000000000a0uutlook.weebly.com","1594771200","['malware']"
"0000wa0outlook.weebly.com","1594771200","['malware']"
"0001safeworld0002.000webhostapp.com","1594771200","['malware']"
"000201nets.cloudaccess.host","1594771200","['malware']"
"000a.de","1594771200","['malware']"
"000dmobilt9034.com","1594771200","['malware']"
"000mobility4903.info","1594771200","['malware']"
"000mobility99440.com","1594771200","['malware']"
"000paypal.info","1594771200","['malware']"
"000webhostvk.000webhostapp.com","1594771200","['malware']"
"001420990998183-dot-wetransfer-auth-file-342.appspot.com","1594771200","['malware']"
"002023325085226-dot-charming-sky-2700.appspot.com","1594771200","['malware']"
"0021883.online","1594771200","['malware']"
"002cfcacefd8fb8bef367e32828ba97d.cz.cc","1594771200","['malware']"
"002nuctra02.com","1594771200","['malware']"
"00324il.moonfruit.com","1594771200","['malware']"
"003d6db553fcd8ae426bf76f121e0878-dot-cloud-365-000.el.r.appspot.com","1594771200","['malware']"
"004enttt7682.com","1594771200","['malware']"
"0059868login.com","1594771200","['malware']"
"00658985228255.info","1594771200","['malware']"
"007ligneorange.weebly.com","1594771200","['malware']"
"008753331120.com","1594771200","['malware']"
"0089.cc","1594771200","['malware']"
"009900.us-south.cf.appdomain.cloud","1594771200","['malware']"
"00buofa00.bankofamericaslpemr.com","1594771200","['malware']"
"00mystery00ofyou00.000webhostapp.com","1594771200","['malware']"
"00o-mobility535554.info","1594771200","['malware']"
"01.bbexe.cn","1594771200","['malware']"
"010league0flegends010euw0.000webhostapp.com","1594771200","['malware']"
"011319481.com","1594771200","['malware']"
"0134443.synergyglobal.one","1594771200","['malware']"
"0167189.synergyglobal.one","1594771200","['malware']"
"01982019.com","1594771200","['malware']"
"01accesd-support.com","1594771200","['malware']"
"01ae8702959a481e2fa2dd6306908c0d.cz.cc","1594771200","['malware']"
"01ebjqa9.info","1594771200","['malware']"
"01gouv-1billd.com","1594771200","['malware']"
"01uribev5e605.mxp4037.com","1594771200","['malware']"
"01zph.com","1594771200","['malware']"
"02-update.billing71.com","1594771200","['malware']"
"02-update.billing75.com","1594771200","['malware']"
"02-update.billing76.com","1594771200","['malware']"
"02-update.billing80.com","1594771200","['malware']"
"02-update.billing82.com","1594771200","['malware']"
"02.xn--kprv2p5ncce060cgo9d.cc","1594771200","['malware']"
"0207ids.com","1594771200","['spam']"
"020business.com","1594771200","['malware']"
"021oiyzis.ml","1594771200","['malware']"
"02dinero.com","1594771200","['malware']"
"02edmyuoeksu3qwcu.mxp4037.com","1594771200","['malware']"
"02i8g.applesafecausit.com","1594771200","['malware']"
"03.bbexe.cn","1594771200","['malware']"
"032co.uk.c3ul.ru","1594771200","['malware']"
"036469.xmfpj.cn","1594771200","['malware']"
"0365-microsoft.com","1594771200","['malware']"
"0371.0000r.com","1594771200","['malware']"
"03872334.weebly.com","1594771200","['malware']"
"042313929614438-dot-wetransfer-auth-file-342.appspot.com","1594771200","['malware']"
"044-365.net","1594771200","['malware']"
"044586748929278-dot-vui-sgp-cnh.appspot.com","1594771200","['malware']"
"0456862.weebly.com","1594771200","['malware']"
"046699400840456-dot-wetransfer-auth-file-343.appspot.com","1594771200","['malware']"
"04k99snme633jn3lokgso2basj.auiat5.com","1594771200","['malware']"
"05.my03.com","1594771200","['malware']"
"050290.parkingcrew.net","1594771200","['malware']"
"0515.cc","1594771200","['malware']"
"054-365.net","1594771200","['malware']"
"05436774.weebly.com","1594771200","['malware']"
"055b0a9rnge.netlify.com","1594771200","['malware']"
"05693911fbcd662a9fc91d3ef92e0473.icu","1594771200","['malware']"
"05f371696d4d018a795b9754875181de.icu","1594771200","['malware']"
"06.aswenmcxnz.cc","1594771200","['malware']"
"06.sxnmcewocx.cc","1594771200","['malware']"
"06.xn--tbtt2el9lptvffc976c.cc","1594771200","['malware']"
"06.zcvxweqmns.cc","1594771200","['malware']"
"060583754107673-dot-wetransfer-auth-file-341.appspot.com","1594771200","['malware']"
"062313259121304-dot-hi0-492-net.appspot.com","1594771200","['malware']"
"063501.com","1594771200","['malware']"
"06buofa06.bankofamericaslpemr.com","1594771200","['malware']"
"06buortfa06.bankofamericaslpemr.com","1594771200","['malware']"
"072112277195639-dot-ale-ckr-efh.appspot.com","1594771200","['malware']"
"074715858416661-dot-qzy-lwb-ush.appspot.com","1594771200","['malware']"
"076789.parkingcrew.net","1594771200","['malware']"
"07799d.com","1594771200","['malware']"
"078outlookoffic.netlify.app","1594771200","['malware']"
"07q6zf664zv.mceco.co","1594771200","['malware']"
"08-372officeout9-0.netlify.app","1594771200","['malware']"
"0800-supraprcorremamae10segurapreccs.com","1594771200","['malware']"
"0800petplancom.baerqiprimary.top","1594771200","['malware']"
"0807ids.com","1594771200","['spam']"
"08532650.000webhostapp.com","1594771200","['malware']"
"085961715456547-dot-igd-lkf-ver.appspot.com","1594771200","['malware']"
"086221.tk","1594771200","['malware']"
"087betcup.com","1594771200","['malware']"
"087celtabet.com","1594771200","['malware']"
"088betcup.com","1594771200","['malware']"
"088celtabet.com","1594771200","['malware']"
"0898wuliu.com","1594771200","['malware']"
"08buofa08.bankofamericaslpemr.com","1594771200","['malware']"
"08group.tv","1594771200","['malware']"
"09122019service.yolasite.com","1594771200","['malware']"
"096-365.net","1594771200","['malware']"
"097-365.net","1594771200","['malware']"
"09783621.weebly.com","1594771200","['malware']"
"0987657890.weebly.com","1594771200","['malware']"
"0987890.weebly.com","1594771200","['malware']"
"0af51c7ae60e29da0418dda2b47ef98e45d03479.info","1594771200","['malware']"
"0ath-payment.com","1594771200","['malware']"
"0auth.secure-icloud.appleid.nightfallwrestling.com","1594771200","['malware']"
"0az7w.weblium.site","1594771200","['malware']"
"0b599d1ae29e9ff1f60b37448d717a5e.icu","1594771200","['malware']"
"0c1a332a.ngrok.io","1594771200","['malware']"
"0cf7a27a03e9025a823d4a70f0d0bc18af02abf4.info","1594771200","['malware']"
"0cra-cerbrelief.info","1594771200","['malware']"
"0d43fefdde03fc1d207c35ca6bc0ae6b.icu","1594771200","['malware']"
"0d4498c9-1a5a-4332-8163-5a8c68a45895.godaddysites.com","1594771200","['malware']"
"0da.40eb.com","1594771200","['malware']"
"0day.myvnc.com","1594771200","['malware']"
"0dbuortfa0d.bankofamericaslpemr.com","1594771200","['malware']"
"0ddd42c03fb7aadd647fd5c2d5d5d894cdf09802.info","1594771200","['malware']"
"0e1266d8-b870-11e9-914c-d89d6723160c.fokwsdfrld.com","1594771200","['malware']"
"0eb1c.weblium.site","1594771200","['malware']"
"0et-alldue0retn.com","1594771200","['malware']"
"0et-billsqlssued.com","1594771200","['malware']"
"0fbuofa0f.bankofamericaslpemr.com","1594771200","['malware']"
"0fbuortfa0f.bankofamericaslpemr.com","1594771200","['malware']"
"0ffice-microsoft.com","1594771200","['malware']"
"0ffice-web.com","1594771200","['malware']"
"0ffice3in1update.support","1594771200","['malware']"
"0freebrowsing.000webhostapp.com","1594771200","['malware']"
"0g3ouk202wpyq5c04hv6nwelumwrl54xxcsjwy3uumpj74s1n.pastoraldomenor.org.br","1594771200","['malware']"
"0g8ldiq90.cene.cc","1594771200","['malware']"
"0h2e4s9.gmz.cc","1594771200","['malware']"
"0h4pd.chokun.ru","1594771200","['malware']"
"0hbuortfa0h.bankofamericaslpemr.com","1594771200","['malware']"
"0hnx138db.com","1594771200","['malware']"
"0iv8.ru","1594771200","['malware']"
"0j7prd0j7prdm.webcindario.com","1594771200","['malware']"
"0jo58krj5.gmz.cc","1594771200","['malware']"
"0kmevawaero.contrattorealizado.net","1594771200","['malware']"
"0l2.133gvb.com","1594771200","['malware']"
"0lxi.ddns.net","1594771200","['malware']"
"0mbuofa0m.bankofamericaslpemr.com","1594771200","['malware']"
"0mjte1tvmw.sv.gp","1594771200","['malware']"
"0nbuofa0n.bankofamericaslpemr.com","1594771200","['malware']"
"0nbuortfa0n.bankofamericaslpemr.com","1594771200","['malware']"
"0nf91.codesandbox.io","1594771200","['malware']"
"0npxkvszg.privatescurom.net","1594771200","['malware']"
"0o0o0o0o0o0o0o00o0o.ddns.net","1594771200","['c2']"
"0p6fu-alternate.app.link","1594771200","['malware']"
"0pbuofa0p.bankofamericaslpemr.com","1594771200","['malware']"
"0pbuortfa0p.bankofamericaslpemr.com","1594771200","['malware']"
"0px3xkvwi2vic8yuq0n0.qlu.net","1594771200","['malware']"
"0qbuofa0q.bankofamericaslpemr.com","1594771200","['malware']"
"0qwc.ru","1594771200","['malware']"
"0rbuofa0r.bankofamericaslpemr.com","1594771200","['malware']"
"0s.n5vs44tv.verek.ru","1594771200","['malware']"
"0sbuortfa0s.bankofamericaslpemr.com","1594771200","['malware']"
"0scotia.com","1594771200","['malware']"
"0sq4u.regardisperfectshild.ru","1594771200","['malware']"
"0sucursalpers0nastransaccionesbanc0l0mbia.com","1594771200","['malware']"
"0u7l-0k0fice.netlify.app","1594771200","['malware']"
"0uiotr7.in","1594771200","['malware']"
"0utl00ksubscripti0n.support","1594771200","['malware']"
"0utlookwedapp1.cabanova.com","1594771200","['malware']"
"0verify-myaccount07.ddns.net","1594771200","['malware']"
"0wbuortfa0w.bankofamericaslpemr.com","1594771200","['malware']"
"0web.in","1594771200","['malware']"
"0wqmg.iwakalong.ru","1594771200","['malware']"
"0x-booter.pw","1594771200","['ddos']"
"0xbuofa0x.bankofamericaslpemr.com","1594771200","['malware']"
"0xchase05c.com","1594771200","['malware']"
"0ye1935jmpfb.gmz.cc","1594771200","['malware']"
"0yf.155gvb.com","1594771200","['malware']"
"0yn.vg34.com","1594771200","['malware']"
"1-162-99-242.dynamic-ip.hinet.net","1594771200","['malware']"
"1-34-164-204.hinet-ip.hinet.net","1594771200","['malware']"
"1-remont.com","1594771200","['malware']"
"1.3wzn5p2yiumh7akj.waytopaytosystem.com","1594771200","['malware']"
"1.9us.me","1594771200","['malware']"
"1.ma.gp","1594771200","['malware']"
"1.nsb927.com","1594771200","['malware']"
"1.pe.gp","1594771200","['malware']"
"1.tcp.eu.ngrok.io","1594771200","['c2']"
"1.uslocaldirectory.com","1594771200","['malware']"
"10.tor.exit.babylon.network","1594771200","['malware']"
"100-365.net","1594771200","['malware']"
"100-onlayn-zaym-na-kartu.xyz","1594771200","['generic']"
"100.111.231.2.static.cdnserver.in","1594771200","['malware']"
"1000tlpandemidestekevdekal.com","1594771200","['generic']"
"1001golos.dxservice.ru","1594771200","['malware']"
"10022020test146831-service1002012510022020.space","1594771200","['malware']"
"10076.searchmagnified.com","1594771200","['malware']"
"100currentupdate.weebly.com","1594771200","['malware']"
"100gelgeorgia.xyz","1594771200","['malware']"
"101.ip-51-91-157.eu","1594771200","['malware']"
"101001-fb-sessions.com","1594771200","['malware']"
"101gowrie.com","1594771200","['c2']"
"101west.info","1594771200","['malware']"
"101west.org","1594771200","['malware']"
"101west.us","1594771200","['malware']"
"102925290566-dot-matissa.appspot.com","1594771200","['malware']"
"10293482595861768368.us-south.cf.appdomain.cloud","1594771200","['malware']"
"103.ip-192-99-56.net","1594771200","['malware']"
"1030408.servicesndt1.club","1594771200","['malware']"
"103298943.snapchatprime.com","1594771200","['malware']"
"10350.psdzy.com","1594771200","['malware']"
"103967523358-dot-vhj-opi-mkl.ionos1n1.com","1594771200","['malware']"
"10481.url.9xiazaiqi.com","1594771200","['malware']"
"10573.url.9xiazaiqi.com","1594771200","['malware']"
"106373423597656-dot-hi0-492-net.appspot.com","1594771200","['malware']"
"107217279.snapchatprime.com","1594771200","['malware']"
"108-365.net","1594771200","['malware']"
"10811.url.9xiazaiqi.com","1594771200","['malware']"
"1096588-0122268889.000webhostapp.com","1594771200","['malware']"
"109k8.com","1594771200","['malware']"
"10gbedavaa.dx.am","1594771200","['malware']"
"10gbedvaa.dx.am","1594771200","['malware']"
"10ideiasdenegocios2.tonidicoimbra.club","1594771200","['malware']"
"10kfollower.0fees.us","1594771200","['malware']"
"10lhzw3kvsh0.sted.cc","1594771200","['malware']"
"10pmlive.com","1594771200","['malware']"
"10s6q.weblium.site","1594771200","['malware']"
"10tips.online","1594771200","['malware']"
"10wsdyanaekppyinitalymedicalconsultapos.duckdns.org","1594771200","['generic']"
"10x45.com","1594771200","['malware']"
"10years.tokyo","1594771200","['spam']"
"11.evahesse.com","1594771200","['malware']"
"111.21112.com","1594771200","['malware']"
"111.31cf4fdae.com","1594771200","['malware']"
"111.bbexe.cn","1594771200","['malware']"
"111.ip-149-56-13.net","1594771200","['malware']"
"111.ip-51-83-44.eu","1594771200","['malware']"
